"flashcard_id","english_text","category","native_text","flagged"
"82f38cb1-0d88-060a-d5d7-edb636614b77","Hostel","accommodation","โฮสเทล","false"
"69ae8360-fa0f-c1d4-40d6-2be472738474","Hotel","accommodation","โรงแรม","false"
"ceb25dec-2fef-df98-cc4e-563ea6529b1c","Hour","time","ชั่วโมง","false"
"9bc72ad4-ce84-9bba-1647-1569bc76ea48","House","daily_life","บ้าน","false"
"523bd40d-58a3-ec7c-0d25-326ee1a9e291","How are you?","small_talk","คุณเป็นอย่างไรบ้าง?","false"
"6ea92d70-dfdd-d2b6-3dfb-7e6092935b93","How do I get there?","directions","ไปที่นั่นได้อย่างไร?","false"
"49facc63-d013-5ff9-1c88-e952969ce940","How much is this?","shopping","อันนี้เท่าไหร่?","false"
"e987ab38-a04a-7626-2700-2ba237ff9e49","How old are you?","small_talk","คุณอายุเท่าไหร่?","false"
"8e6f398b-e373-8db5-f617-ef6b9d3fc547","I am ___ years old","small_talk","ฉันอายุ ___ ปี","false"
"83254e7f-3763-9496-a751-9b7bc28c1c6f","I am lost","emergency / direction","ฉันหลงทาง","false"
"5cee6f6a-8dba-bec4-aad5-c7a08d6b6acd","I do not understand","communication difficulty","ฉันไม่เข้าใจ","false"
"a8f0b954-e6aa-262c-4085-49172021549b","I need help","urgent request","ฉันต้องการความช่วยเหลือ","false"
"0e06e205-6be8-4f8f-7ff7-b36a6c05e37c","I work as a ___","small_talk","ฉันทำงานเป็น ___","false"
"057faf2f-6712-e5d5-e8c5-f341d5a8f4ab","I would like this","ordering","ฉันต้องการอันนี้","false"
"ad219641-b30b-5b3e-f84b-5c4c28e59b3c","I'm fine, thank you","small_talk","ฉันสบายดี ขอบคุณ","false"
"adb25cb3-f88c-4552-d717-98b13a51de2f","I'm from Canada","small_talk","ฉันมาจากแคนาดา","false"
"a367525c-0f5f-28a2-434e-fda99576ab94","I'm good","small_talk","ฉันสบายดี","false"
"2188cfa8-49de-f717-1c85-bf38689855a3","I'm just visiting","small_talk","ฉันแค่มาท่องเที่ยว","false"
"181d5d77-50c1-6625-0f4b-d8c3ed66a501","Injury","emergency","บาดเจ็บ","false"
"1f7dfd8e-cf40-eeac-677e-42281ef6444d","Insurance","emergency","ประกัน","false"
"97e062b0-502c-4433-0f54-7ac62e8fad62","Interview","work","สัมภาษณ์","false"
"2d8ce3cb-f85d-6911-f4a3-8e6651b339aa","Invite","social","เชิญ","false"
"b41f46fa-597c-2bbf-072c-d7f47ea210b6","Is there Wi-Fi?","connectivity","มีไวไฟไหม?","false"
"eb764896-db46-ae18-8b9a-816db7a07cf8","Is this spicy?","food","อันนี้เผ็ดไหม?","false"
"9ef35599-d4f9-6d90-9b60-dded7b913842","Jam","food","แยม","false"
"9901d456-62ec-3fe3-70de-d20135abd317","Job","work","งาน","false"
"37734343-3c7e-21a1-dd1a-bb93387b7a3f","Juice","drinks","น้ำผลไม้","false"
"98d78954-4e9a-b2c2-4b09-fe800af18d4d","Key","accommodation","กุญแจ","false"
"009efecf-7e22-9fad-d739-d3766d43deaf","Kiwi","fruit","กีวี่","false"
"372c60e7-0dd8-52e2-0740-94415adeb5cc","Knife","tableware","มีด","false"
"c8e19706-d48d-1b49-f806-640138e2a580","Late","time","สาย","false"
"e93e941f-bf15-c500-476d-3d37e88294df","Later","time","ทีหลัง","false"
"767a4339-42f7-1f5f-aabc-bd78424e97d7","Laugh","social","หัวเราะ","false"
"c970dcba-aa5f-ab40-d47d-c058d1a6ccbe","Left","transport","ซ้าย","false"
"b6b126fd-ed8e-2db4-a5c2-010be493c838","Lemon","fruit","มะนาว","false"
"3a8bd636-9455-35bb-f515-a1eb93c03bd4","Lettuce","vegetable","ผักกาดหอม","false"
"fddcb010-b7e8-21a9-7303-2d3b206dbfcf","Like","social","ชอบ","false"
"cba50e9c-5b71-e671-ab17-b388bb8f2b6f","Lime","fruit","มะนาว","false"
"8cc9732b-ef3d-ceae-49ff-1129a2949181","Lobby","accommodation","ล็อบบี้","false"
"f74ed743-7ffa-d6e0-0853-ae59e3c70917","Love","social","รัก","false"
"2d944c83-3d80-6a05-cc8d-4802d361bff5","Manager","work","ผู้จัดการ","false"
"dc0eab53-04ae-9dcd-a7e4-c6d0572dad8b","Mango","food","มะม่วง","false"
"1f721bc7-a7fe-6e43-32fe-4e24df877f37","Mango","fruit","มะม่วง","false"
"beb8424e-f932-7975-eb53-da1a6a7e0f2f","Map","transport","แผนที่","false"
"1baa4b91-5223-8cb6-e054-f6699f0c21fe","Market","shopping","ตลาด","false"
"79a94c98-4193-798d-9367-a63bf3c9a679","Medicine","emergency","ยา","false"
"91ed7f73-7918-8665-b7d8-35c42e51e81f","Meet","social","พบ","false"
"6dc92edf-977a-cebb-a9d9-678aa37c0cee","Meeting","work","ประชุม","false"
"961f7497-a7ac-341b-3e03-eddb1d33bd8b","Message","social","ข้อความ","false"
"16049529-8145-dca8-8299-2e0a96e18000","Milk","drinks","นม","false"
"a7172da5-1e06-31f4-afb3-c8225ebb6fc8","Minute","time","นาที","false"
"2d6747cd-a275-c9a2-a00d-f0d73bad5e9d","Money","shopping","เงิน","false"
"7fd2cb31-ef7a-dc90-77f1-66d3f9a41924","Morning","time","เช้า","false"
"13e4b0bf-1793-6380-3653-e71b7a8356a8","Morning","daily_life","เช้า","false"
"b0b0cb71-6660-c720-9360-354984502ac1","Mushroom","vegetable","เห็ด","false"
"57dcd398-1621-a46c-0759-7404f91af31f","Music","social","ดนตรี","false"
"a76362bd-b03b-aa56-29cc-e16d22076e2c","My name is...","introductions","ฉันชื่อ...","false"
"e5ffa00c-e9db-eb54-a37a-d6783c76c7be","Napkin","tableware","ผ้าเช็ดปาก","false"
"8e3e977d-b764-04c6-8b2b-3d853f60997c","Near","transport","ใกล้","false"
"6829256f-5fd7-80c6-b3b3-a435e8eaf5bd","Nice to meet you","introductions","ยินดีที่ได้รู้จัก","false"
"83f30b6a-2ae5-4da8-8bdc-483034e53669","Night","daily_life","กลางคืน","false"
"bc0fec47-a20f-caa1-0234-4e8f0c0aec43","Night","time","กลางคืน","false"
"2e4d25ab-3ee6-8fb7-40c8-f16d6f2b4ef7","nine","numbers","เก้า","false"
"7084a32c-e267-c1e3-7048-b5f5c0e4c2aa","nine","numbers","เก้า","false"
"1c6edaf1-4295-15c7-6b5f-cf3a83f10107","nineteen","numbers","สิบเก้า","false"
"71fe751a-e786-fa4a-0732-d3019729bfa6","nineteen","numbers","สิบเก้า","false"
"e477268e-e11f-5908-1e09-7953221e046b","ninety","numbers","เก้าสิบ","false"
"61e342ee-dd23-c4d5-e38e-39c881978dcd","ninety","numbers","เก้าสิบ","false"
"50e17936-47bd-bcfb-afbc-a61159911a3d","ninety eight","numbers","เก้าสิบแปด","false"
"3602e4ae-c9ef-0b53-e43e-fb9754ed97e4","ninety eight","numbers","เก้าสิบแปด","false"
"d4a47372-a068-3a67-dd41-4d3fc6edb816","ninety five","numbers","เก้าสิบห้า","false"
"a003443c-a554-e951-f4cd-45b54fced2ec","ninety five","numbers","เก้าสิบห้า","false"
"dfb364b1-348e-64ba-bdd6-49fc3b118664","ninety four","numbers","เก้าสิบสี่","false"
"356c5ad9-7ebb-9a87-3e57-1ec06afc6e02","ninety four","numbers","เก้าสิบสี่","false"
"55148e41-75b3-e9b2-750b-1f444c3abdf4","ninety nine","numbers","เก้าสิบเก้า","false"
"8e9e6f7d-1536-8b62-3ba0-1e24c33a6a22","ninety nine","numbers","เก้าสิบเก้า","false"
"4fbf8206-4326-373b-d39b-b5efb4f932dd","ninety one","numbers","เก้าสิบเอ็ด","false"
"b513f793-be5d-9f7c-2e58-fa0bfb01ce0e","ninety one","numbers","เก้าสิบเอ็ด","false"
"e7cf33f1-1cdf-d404-ff89-6606960975c1","ninety seven","numbers","เก้าสิบเจ็ด","false"
"ecd74ad2-5854-9156-4ede-b854e0c14604","ninety seven","numbers","เก้าสิบเจ็ด","false"
"544776e7-0354-87a9-c1ea-3dc384ef3c85","ninety six","numbers","เก้าสิบหก","false"
"ef61a5e4-f4a7-95a0-899c-47a76362d754","ninety six","numbers","เก้าสิบหก","false"
"c0e36383-491d-cb54-2035-c3e256355e90","ninety three","numbers","เก้าสิบสาม","false"
"06ede204-3290-1362-f25a-670920c18f04","ninety three","numbers","เก้าสิบสาม","false"
"d9e2443f-7cf2-c66f-f5c8-50ff41e54297","ninety two","numbers","เก้าสิบสอง","false"
"e4f02800-141f-211f-9744-6b83f9308334","ninety two","numbers","เก้าสิบสอง","false"
"cab35bd2-d89b-d11a-ef4b-1a4f122ef515","No","basic response","ไม่","false"
"33619143-ec98-b0b3-6973-ed9d996030ec","No spicy","food preference","ไม่เผ็ด","false"
"49ad4ab2-3357-108b-45eb-be971747f0e6","Noodles","food","เส้นก๋วยเตี๋ยว","false"
"670d6f6c-97f6-9d30-9405-547a5ae3660d","Now","time","ตอนนี้","false"
"7fc69139-7f72-d4db-8806-26d0867d2c51","Office","work","สำนักงาน","false"
"96258c09-f557-0f5b-e663-95d817d6dd29","one","numbers","หนึ่ง","false"
"9b9e5e2a-9f14-25b3-d0e9-7995cfcdedb2","one","numbers","หนึ่ง","false"
"37dfd990-0bc6-440c-16bf-7c260427c63e","one hundred","numbers","หนึ่งร้อย","false"
"fbfa22dc-595f-7fc6-4111-8861108e56b4","one hundred","numbers","หนึ่งร้อย","false"
"1e4cafd5-7c71-5672-825b-8db68cbbd606","One ticket, please","transportation","ขอตั๋วหนึ่งใบ","false"
"265a054c-8c54-ef4f-abcc-483802020bd9","Onion","vegetable","หัวหอม","false"
"5b77a45c-513b-b1b8-3408-90e9a5b667bd","Orange","fruit","ส้ม","false"
"7e25dc1e-038d-f6e1-6135-364f9880e9f2","Pain","emergency","ปวด","false"
"87368541-653f-a957-8325-b2883a7f9700","Papaya","fruit","มะละกอ","false"
"bb7772cc-0841-98b1-b9b6-647d91f9dc1f","Party","social","งานปาร์ตี้","false"
"1c45ce67-b4a4-881a-c6b0-6a6e1f5655bb","Passion fruit","fruit","เสาวรส","false"
"d4acdebb-57cc-e8bc-ab3e-b41f783f6828","Pay","shopping","จ่าย","false"
"91c523d1-58d0-32fb-279b-58acd5006603","Pea","food","ถั่วลันเตา","false"
"7d3a11c1-5bbc-f5c0-a32c-9e1a61e6728e","Peach","fruit","พีช","false"
"4e919f5e-59d3-146d-8a0a-29fadfb87a77","Peanuts","food","ถั่วลิสง","false"
"8c02d0c3-e240-ab8b-f7de-4b61faadd5d5","Pear","fruit","สาลี่","false"
"002bd14b-01e3-5bde-ea65-65964b72f2a7","Peas","vegetable","ถั่วลันเตา","false"
"0aef3293-dca4-0911-54b9-737a091f7d81","Pharmacy","emergency","ร้านขายยา","false"
"ec41e821-2d43-1637-394d-50a0ca37db95","Phone","daily_life","โทรศัพท์","false"
"4cf5fcea-f1af-0f69-6bbf-3834c98ad92b","Pineapple","fruit","สับปะรด","false"
"740365ab-a3c7-ad3f-e569-994cb587211f","Plate","tableware","จาน","false"
"54cff774-109f-5e4c-57d5-4e996175f598","Please","politeness","กรุณา","false"
"6ceefc6b-f827-8fe2-ed9a-bd1fbb018687","Police","emergency","ตำรวจ","false"
"9ac18d71-f1c4-c02a-ea07-ff9b52d8a7c7","Pork","food","หมู","false"
"4929f5c2-0631-9620-716b-d0b103e66ac9","Potato","vegetable","มันฝรั่ง","false"
"1fc64199-1abb-a5eb-1dba-5bba50105d8b","Potato","food","มันฝรั่ง","false"
"87d78bbd-b2af-746b-faea-2a3662338352","Price","shopping","ราคา","false"
"24eb51ac-b862-2da2-3df7-83c443daa8bb","Project","work","โครงการ","false"
"e2fea7eb-15fe-e9b5-9afb-a69167727f21","Promotion","work","การเลื่อนตำแหน่ง","false"
"05526faa-45bd-0ea3-3cdb-4972d377f51a","Pumpkin","vegetable","ฟักทอง","false"
"32a118ae-1281-d12d-7a26-48f2e7f2c4f8","Receipt","shopping","ใบเสร็จ","false"
"8a9ed585-cb1c-a50c-f57a-b4942c81fd09","Reception","accommodation","แผนกต้อนรับ","false"
"b0784134-857d-3e5f-1d42-5149ec2a5084","Relationship","social","ความสัมพันธ์","false"
"1206d290-9cac-8540-5193-2779faf19e63","Reservation","accommodation","การจอง","false"
"d39b1eb4-1306-4ff1-34a6-853a77c05850","Resume","work","ประวัติย่อ","false"
"b097719e-3d1c-12d5-5506-7970a85e533d","Rice","food","ข้าว","false"
"2bf755b5-bba9-3a9d-a2d8-589cd1323777","Ride","transport","นั่ง","false"
"14ed3d0b-3f31-2f4d-ddf5-8a703b7053d0","Right","transport","ขวา","false"
"389e0ad4-1ed6-50ec-d6aa-26e99db98be7","Road","transport","ถนน","false"
"6a3619e5-5f1b-d9c4-fbb9-1f714c56abba","Room","accommodation","ห้อง","false"
"a21ca64b-6d47-db93-7a85-875d9948d2d3","Room","daily_life","ห้อง","false"
"6a3c84b1-4519-fa56-9240-12932a8c162f","Safe","emergency","ปลอดภัย","false"
"0f9b2c99-1b7e-dc6a-b76a-f78c120eb78e","Salad","food","สลัด","false"
"c44ce39d-b11e-b4b9-7b6e-402d02376556","Salary","work","เงินเดือน","false"
"b8a6dbf9-b0a6-84c8-c7ad-e5c4f34249f6","Sale","shopping","ลดราคา","false"
"b0e606c7-ecc3-13cd-5724-a9f54c444651","Schedule","time","ตารางเวลา","false"
"c07cb7f5-78c7-080d-3157-5d536cc75dcf","Second","time","วินาที","false"
"60c29fb7-82f3-8446-e13a-386c96c4bcfb","See you later","farewells","แล้วเจอกัน","false"
"21eb09c2-7656-e445-f10c-5177dafbfb2d","See you tomorrow","farewells","แล้วเจอกันพรุ่งนี้","false"
"58940000-74bf-a879-afe3-a40753a640c1","Sell","shopping","ขาย","false"
"ceffd830-8073-1b40-28f9-ed7b44fb170c","Serving spoon","tableware","ทัพพี","false"
"2f5a8e21-ed2f-ada6-ba4b-aef623cb9296","seven","numbers","เจ็ด","false"
"c4f75832-00f4-1c51-726d-8741aacee43d","seven","numbers","เจ็ด","false"
"bb5ccbae-2cd4-e966-200c-6446e28ab364","seventeen","numbers","สิบเจ็ด","false"
"d6a1c277-972e-b28d-878f-54967f2703b6","seventeen","numbers","สิบเจ็ด","false"
"519a6e5e-f518-ab61-4ace-be14e341585e","seventy","numbers","เจ็ดสิบ","false"
"38f30472-8a89-38b4-9d3b-a2d202b3a58d","seventy","numbers","เจ็ดสิบ","false"
"76bff986-9a15-ae6d-8465-e915ddecfabc","seventy eight","numbers","เจ็ดสิบแปด","false"
"c2de7bdd-a7bc-3726-598d-256a15e3576d","seventy eight","numbers","เจ็ดสิบแปด","false"
"7fe11bd0-5e76-f938-5dc7-c648df9c1ae6","seventy five","numbers","เจ็ดสิบห้า","false"
"0c3d9cf2-cc8e-557d-3e5e-fc667fdf24ee","seventy five","numbers","เจ็ดสิบห้า","false"
"c0ca99c3-c3c0-fade-3917-1b8d5b476534","seventy four","numbers","เจ็ดสิบสี่","false"
"aa675952-763f-0fb4-0565-5ec2abedf715","seventy four","numbers","เจ็ดสิบสี่","false"
"f9be484d-8f3b-0e80-9066-6671cf7edc79","seventy nine","numbers","เจ็ดสิบเก้า","false"
"11267e24-cb8e-1198-db1b-05db56e7164b","seventy nine","numbers","เจ็ดสิบเก้า","false"
"0e434614-13af-a1b6-2897-81e3442d03e4","seventy one","numbers","เจ็ดสิบเอ็ด","false"
"92ff9943-a68b-1c82-3a68-840a762cda24","seventy one","numbers","เจ็ดสิบเอ็ด","false"
"16da6383-5796-8592-4133-8ef6e2f235b9","seventy seven","numbers","เจ็ดสิบเจ็ด","false"
"39cf559e-4bd6-0909-cbad-c2c9d9f47d47","seventy seven","numbers","เจ็ดสิบเจ็ด","false"
"4dcbad90-9f32-7b44-fb76-ce69f6ad5612","seventy six","numbers","เจ็ดสิบหก","false"
"38835372-37c5-e1b2-e2ac-64340daab0d7","seventy six","numbers","เจ็ดสิบหก","false"
"0bd66dd6-2237-2854-f446-268d3c8e7818","seventy three","numbers","เจ็ดสิบสาม","false"
"b6d5c547-7e1c-2cce-9a9d-a886e0b42c72","seventy three","numbers","เจ็ดสิบสาม","false"
"0fa2ffdd-dca3-72c2-9ab6-10763cb9b115","seventy two","numbers","เจ็ดสิบสอง","false"
"79301789-6bd7-8247-7a59-dd35fc25444e","seventy two","numbers","เจ็ดสิบสอง","false"
"1c942930-370c-0465-ba78-ec34fd8b972a","Shop","shopping","ร้าน","false"
"c73beb99-6299-0330-953a-999537a5a636","Shower","accommodation","ฝักบัว","false"
"e70da0f0-18ab-0b02-ff9c-6fd22509b6b6","Shrimp","food","กุ้ง","false"
"e9cd6367-bd4e-a4ec-432a-1c454ff54a88","Sick","emergency","ป่วย","false"
"5e2a6695-468d-c0a5-e810-16c618bfaea8","six","numbers","หก","false"
"b1abcdb3-2202-1665-0d80-bf81c831cf2a","six","numbers","หก","false"
"3cea4712-8b79-2d4e-3efc-ca9e8aec9745","sixteen","numbers","สิบหก","false"
"f6be600f-6468-afba-ca9f-ec1410484d46","sixteen","numbers","สิบหก","false"
"fa6b2aa8-2415-b8af-e428-497e5e7068c3","sixty","numbers","หกสิบ","false"
"334d4a22-8674-98d4-1fe6-48ea95050fd3","sixty","numbers","หกสิบ","false"
"bcc23a7e-6c62-e76f-700a-9f31b31cc2a4","sixty eight","numbers","หกสิบแปด","false"
"d783bf16-88d4-bd78-495b-1f11b1ef22d1","sixty eight","numbers","หกสิบแปด","false"
"f323b95d-0ec3-5e27-5104-c1d22faaf979","sixty five","numbers","หกสิบห้า","false"
"840cf126-f723-aeb0-1d9e-292afe128459","sixty five","numbers","หกสิบห้า","false"
"b48411cb-6fa6-41e6-52c0-e47210fb6d8e","sixty four","numbers","หกสิบสี่","false"
"be1fed4f-2da2-6f39-372c-650b1655ece4","sixty four","numbers","หกสิบสี่","false"
"ef869441-0bc3-44bd-0215-bdede4c2bd30","sixty nine","numbers","หกสิบเก้า","false"
"4c772da2-6499-1e86-300b-021afeb5867d","sixty nine","numbers","หกสิบเก้า","false"
"aaff05d1-2255-2dd0-0d2d-d0fc051c2e01","sixty one","numbers","หกสิบเอ็ด","false"
"ea0c333c-cc19-dba2-5d98-6b35f93af3c1","sixty one","numbers","หกสิบเอ็ด","false"
"6b90461d-1bae-5068-5a9d-5b279a31b943","sixty seven","numbers","หกสิบเจ็ด","false"
"2c239323-b42f-3884-0d9f-c9bbc7ff564a","sixty seven","numbers","หกสิบเจ็ด","false"
"c8ce20cb-6d76-6fc5-4666-97db939fd647","sixty six","numbers","หกสิบหก","false"
"45dbf481-5958-9d71-aa38-d1ae8cc88b95","sixty six","numbers","หกสิบหก","false"
"0f3de0e5-32a8-c50f-e39e-c5a4b0037d3d","sixty three","numbers","หกสิบสาม","false"
"21729c1d-13a9-5442-19d1-ee8c1c75d67d","sixty three","numbers","หกสิบสาม","false"
"b4864a28-cbb0-b0e0-4607-fd3a89c75fa1","sixty two","numbers","หกสิบสอง","false"
"ca88dc7d-5b53-01a7-7e7b-611c44e62cf2","sixty two","numbers","หกสิบสอง","false"
"3652281d-6a55-9a13-3fda-5f7f7c0e75dd","Skill","work","ทักษะ","false"
"b889d5cf-5334-9d17-7a9e-eec704683013","Sleep","daily_life","นอน","false"
"b5b981ad-6fc6-4dba-34f3-f598dca50f6d","Smile","social","ยิ้ม","false"
"5157a64d-adbe-c5ac-2079-cbc320d4ffe2","Sorry","apology","ขอโทษ","false"
"b20f0180-930a-9372-0033-4bb02c5a8698","Soup","food","ซุป","false"
"b6976a17-c966-aa0c-d5d4-f88ebc77fb44","Spinach","vegetable","ผักโขม","false"
"6d6193b3-ca3c-913a-6a75-4acf769f591f","Spoon","tableware","ช้อน","false"
"4e99836e-1a0c-26c4-5a3c-fe2bb2f1c257","Stairs","accommodation","บันได","false"
"175abd2d-654a-67ab-cbf6-8ebd168b4887","Station","transport","สถานี","false"
"2214f7a2-61df-916c-86d3-610c7729c42a","Stomachache","emergency","ปวดท้อง","false"
"5e1aadcf-cf1f-0747-9c0e-3e5dc543ca20","Stop","transport","หยุด","false"
"a15e4734-55db-071b-8576-6a601168f07a","Store","shopping","ร้านค้า","false"
"b79079c2-82d6-8313-7629-a1ed0d5823b9","Straight","transport","ตรงไป","false"
"d36345d3-6429-66e9-0049-0fd93c0e758f","Strawberry","fruit","สตรอว์เบอร์รี่","false"
"721df820-7adf-6b59-d9fd-078e6de33faa","Street","transport","ถนน","false"
"9199c47e-9e77-18a0-9dbc-13fd78328b2c","Subway","transport","รถไฟใต้ดิน","false"
"6ef64f8d-e5d8-5b33-86c6-91e5ed1bcab5","Sweet potato","vegetable","มันเทศ","false"
"a2e4fad2-c7c3-6e6f-f16d-f237a22b08f6","Take care","farewells","ดูแลตัวเองด้วย","false"
"f5dc493b-2a47-7ad0-5408-bd6951ff3961","Task","work","งาน","false"
"713040f1-b61a-aeb7-ebff-e29cc63a5aec","Taxi","transport","แท็กซี่","false"
"55cbc2f9-024c-ce89-451f-bfceac989aea","Tea","drinks","ชา","false"
"5d15e170-1f27-43ad-4684-252d20ab8157","Teapot","tableware","กาน้ำชา","false"
"b0673da6-deec-e138-c6cc-a560a749d5fe","ten","numbers","สิบ","false"
"c9d8bb58-3211-aecf-ddd5-ab1f53b181a8","ten","numbers","สิบ","false"
"45965614-d87a-b0e3-4a8c-dcc33ecbc929","Thank you","politeness","ขอบคุณ","false"
"004393ff-0b59-096a-2a3e-39c85d8cb6d3","The bill, please","restaurant","คิดเงินด้วย","false"
"b2fea959-b316-d105-87e9-60d88765302d","There","transport","ที่นั่น","false"
"505dc146-4747-41b0-c6f8-bbc274108a69","thirteen","numbers","สิบสาม","false"
"a9c498ef-d0e5-ab76-27a6-3a30f7350d20","thirteen","numbers","สิบสาม","false"
"fb41ffaa-ef2c-4a33-c6e1-68dfa22bd7b6","thirty","numbers","สามสิบ","false"
"8fb69a90-bb81-ed84-6593-2e6f2e8bb576","thirty","numbers","สามสิบ","false"
"86e6b953-7001-4220-6fdf-72de7278d752","thirty eight","numbers","สามสิบแปด","false"
"c574903b-d213-4a17-625b-70938d3da6fc","thirty eight","numbers","สามสิบแปด","false"
"2d666c99-d072-e896-ec0b-1279ac12fc61","thirty five","numbers","สามสิบห้า","false"
"10018761-195d-dacd-993c-60ecbb0a3387","thirty five","numbers","สามสิบห้า","false"
"787a272c-e0a1-a990-9ffb-694db37def37","thirty four","numbers","สามสิบสี่","false"
"aecdddee-dd63-3753-e35e-402685c1c404","thirty four","numbers","สามสิบสี่","false"
"14366bad-2bd8-a13a-e5da-6ed9cfc6350d","thirty nine","numbers","สามสิบเก้า","false"
"ef57ba6f-1b22-dd24-3f54-98a1675d02c2","thirty nine","numbers","สามสิบเก้า","false"
"882a50cd-0437-5afe-f20a-0bf6775052c0","thirty one","numbers","สามสิบเอ็ด","false"
"721ff01f-5d11-7d50-5d25-7e9edde68967","thirty one","numbers","สามสิบเอ็ด","false"
"634e3cb4-016e-46b7-971a-9cd97e2853ce","thirty seven","numbers","สามสิบเจ็ด","false"
"ffd2f551-2d19-bbc5-b992-8bced1566499","thirty seven","numbers","สามสิบเจ็ด","false"
"af9a9f65-c5b2-8efb-40c2-066ba6925559","thirty six","numbers","สามสิบหก","false"
"8e48df8c-40ae-6ad7-a90b-6b6644e8cf8b","thirty six","numbers","สามสิบหก","false"
"09481238-75bc-15b7-e710-f44cb801612a","thirty three","numbers","สามสิบสาม","false"
"967bc682-c158-0da6-16f3-a86c09107066","thirty three","numbers","สามสิบสาม","false"
"ee6ef0ed-6b19-f80e-deda-b372ee60dafd","thirty two","numbers","สามสิบสอง","false"
"2cf4cd9b-460e-71a1-2a2a-579353ff9081","thirty two","numbers","สามสิบสอง","false"
"edef8f47-4f80-6ab8-1605-f82fecce57ab","three","numbers","สาม","false"
"e9641335-235a-6f9e-1a20-eff83886d368","three","numbers","สาม","false"
"1957b31a-75b6-9401-b691-c4c4d5027881","Ticket","transport","ตั๋ว","false"
"2013112f-1171-bca8-efc2-162ba7c13c17","Time","time","เวลา","false"
"e1727141-2b52-a445-19e6-14686772be76","Time","daily_life","เวลา","false"
"b4d64668-d297-3f90-fa93-3dbce3dfd4ff","Toast","food","ขนมปังปิ้ง","false"
"094552af-d375-3941-728c-c683c6d96766","Today","daily_life","วันนี้","false"
"9de22362-ace2-af1e-d640-409db0688984","Today","time","วันนี้","false"
"0f7d4d3b-a023-5c88-791c-839a192484b9","Toilet","accommodation","ห้องน้ำ","false"
"d7121b36-3130-84a6-4ecd-f238060b2e57","Tomato","vegetable","มะเขือเทศ","false"
"dce5945f-1f7c-157a-7be1-b9f177cf58eb","Tomorrow","time","พรุ่งนี้","false"
"a3bf905a-f309-a965-d26a-a1b1380f27fe","Tomorrow","daily_life","พรุ่งนี้","false"
"51e62a2e-2842-d745-467e-6982c05a5f85","Towel","accommodation","ผ้าขนหนู","false"
"f227f389-a435-160f-ea1a-aecde734d0b0","Train","transport","รถไฟ","false"
"303cf80e-65d5-8624-68af-b413f5ed9323","Turn","transport","เลี้ยว","false"
"69a0e904-bf56-bd69-a307-683badcd7487","twelve","numbers","สิบสอง","false"
"bd48b299-17e1-3e3a-7a1f-b790e40cd2ae","twelve","numbers","สิบสอง","false"
"defe25a7-8703-035c-1b3f-b864ead86ba7","twenty","numbers","ยี่สิบ","false"
"a8ce4eb7-07cd-aa6b-e102-2da1e81652cf","twenty","numbers","ยี่สิบ","false"
"ce2e2f57-04b2-b030-d2b2-dbeb91b6137b","twenty eight","numbers","ยี่สิบแปด","false"
"ad0b845b-c6c3-6c9e-18ec-a7ad2dd242e7","twenty eight","numbers","ยี่สิบแปด","false"
"44c474c0-fa1e-0c9b-57d9-fd9d43729bdc","twenty five","numbers","ยี่สิบห้า","false"
"a6d9742e-fba2-8fd2-cd77-fe9e04e73f4e","twenty five","numbers","ยี่สิบห้า","false"
"f3adbfb8-5bd5-02d4-7806-b16945684e86","twenty four","numbers","ยี่สิบสี่","false"
"638cc593-d4cb-6b52-5219-f487fca2d0a8","twenty four","numbers","ยี่สิบสี่","false"
"b7111a77-78d7-11da-220f-f91ee2ab268c","twenty nine","numbers","ยี่สิบเก้า","false"
"07af8893-bcdf-6145-feb5-001a617ef4cd","twenty nine","numbers","ยี่สิบเก้า","false"
"c50715ce-b98d-9e6b-62d0-cd8cb1cc32ae","twenty one","numbers","ยี่สิบเอ็ด","false"
"c2eed960-fcb8-db80-def3-329fa9e12c3d","twenty one","numbers","ยี่สิบเอ็ด","false"
"b3b9142f-76ef-0448-c64e-b31572c22d99","twenty seven","numbers","ยี่สิบเจ็ด","false"
"934ec17d-311b-ecf2-9e34-67f34e990e87","twenty seven","numbers","ยี่สิบเจ็ด","false"
"49546714-9448-ed76-4735-43e497438144","twenty six","numbers","ยี่สิบหก","false"
"c68c60bf-712d-2e57-37de-e4e58e59e27e","twenty six","numbers","ยี่สิบหก","false"
"bfc2a505-a233-5227-d57b-921b7d248cbe","twenty three","numbers","ยี่สิบสาม","false"
"cb78f402-87ab-7323-8f5d-eae9940d3a91","twenty three","numbers","ยี่สิบสาม","false"
"3defc94a-dca3-bdb6-d33a-c9ce19934e7a","twenty two","numbers","ยี่สิบสอง","false"
"7626a497-5483-c7b4-a1e1-24992f682f49","twenty two","numbers","ยี่สิบสอง","false"
"e4dc1709-6b3e-0540-5f49-1f5224f79d74","two","numbers","สอง","false"
"fdb13739-a9fb-d7d8-b5fd-1ccf1491c847","two","numbers","สอง","false"
"2fc5eaf3-047e-6511-093c-52dad14d2dcb","Vegetables","food","ผัก","false"
"37a5e005-0d46-1881-b599-5f00d3720d12","Wallet","shopping","กระเป๋าสตางค์","false"
"c451b7f2-6382-2b0d-0172-f2995d86445a","Watch","time","นาฬิกาข้อมือ","false"
"4af32cab-acfd-9a8d-68c2-50560a813e1c","Water","drinks","น้ำ","false"
